Date,PA1436583006-MVC,PA1436583006-P,PA1436583006-PH,PA1436583006-PL,PA1436583006-PO,US22160K1051-MVC,US22160K1051-P,US22160K1051-PH,US22160K1051-PL,US22160K1051-PO,US4581401001-MVC,US4581401001-P,US4581401001-PH,US4581401001-PL,US4581401001-PO,AN8068571086-MVC,AN8068571086-P,AN8068571086-PH,AN8068571086-PL,AN8068571086-PO,PA1436583006-WC01151,PA1436583006-WC02001,PA1436583006-WC02999,PA1436583006-WC03051,PA1436583006-WC03255,PA1436583006-WC05376,PA1436583006-WC08101,PA1436583006-WC08106,PA1436583006-WC08221,PA1436583006-WC08231,PA1436583006-WC08311,PA1436583006-WC08316,PA1436583006-WC18191,US22160K1051-WC01151,US22160K1051-WC02001,US22160K1051-WC02999,US22160K1051-WC03051,US22160K1051-WC03255,US22160K1051-WC05376,US22160K1051-WC08101,US22160K1051-WC08106,US22160K1051-WC08221,US22160K1051-WC08231,US22160K1051-WC08311,US22160K1051-WC08316,US22160K1051-WC18191,US4581401001-WC01151,US4581401001-WC02001,US4581401001-WC02999,US4581401001-WC03051,US4581401001-WC03255,US4581401001-WC05376,US4581401001-WC08101,US4581401001-WC08106,US4581401001-WC08221,US4581401001-WC08231,US4581401001-WC08311,US4581401001-WC08316,US4581401001-WC18191,AN8068571086-WC01151,AN8068571086-WC02001,AN8068571086-WC02999,AN8068571086-WC03051,AN8068571086-WC03255,AN8068571086-WC05376,AN8068571086-WC08101,AN8068571086-WC08106,AN8068571086-WC08221,AN8068571086-WC08231,AN8068571086-WC08311,AN8068571086-WC08316,AN8068571086-WC18191,NASA100-PH,NASA100-PL,NASA100-PO,NASCOMP-PH,NASCOMP-PL,NASCOMP-PO,S&PCOMP-PH,S&PCOMP-PL,S&PCOMP-PO,CBOEVIX-PH,CBOEVIX-PL,CBOEVIX-PO,GOLDBLN-P,GOLDBLN-PH,GOLDBLN-PL,GOLDBLN-PO,OILBREN-P,OILBREN-PH,OILBREN-PL,OILWTXI-P,OILWTXI-PH,OILWTXI-PL,SILVUSL-P,JAPAYE$-ER,USDOLSF-ER,SPXC.SERIESC-I3,SPXC.SERIESC-O1,SPXC.SERIESC-O3,SPXC.SERIESC-O6,SPXC.SERIESC-OI,SPXC.SERIESC-ON,SPXC.SERIESC-OY,SPXC.SERIESC-VI,SPXC.SERIESC-VM,SPXC.SERIESP-I3,SPXC.SERIESP-O1,SPXC.SERIESP-O3,SPXC.SERIESP-O6,SPXC.SERIESP-OI,SPXC.SERIESP-ON,SPXC.SERIESP-OY,SPXC.SERIESP-VI,SPXC.SERIESP-VM,VIXC.SERIESC-O1,VIXC.SERIESC-O3,VIXC.SERIESC-O6,VIXC.SERIESC-OI,VIXC.SERIESC-ON,VIXC.SERIESC-OY,VIXC.SERIESC-VI,VIXC.SERIESC-VM,VIXC.SERIESP-O1,VIXC.SERIESP-O3,VIXC.SERIESP-O6,VIXC.SERIESP-OI,VIXC.SERIESP-ON,VIXC.SERIESP-OY,VIXC.SERIESP-VI,VIXC.SERIESP-VM,USNAPMNO-ES,USPMNBC.Q-ES,USBSINV.B-ES,USCAPUS.R-ES,USCAPUTLQ-ES,USCNFBUSQ-ES,USCNFCONQ-ES,USCRDCONB-ES,USCSHPM%E-ES,USPENONFO-ES,USUMINM1R-ES,ECSWF1Y-IR
2004-02-16,,,,,,,,,,,,,,,,,,,,,812000.0,660000.0,27636000.0,1662000.0,7953000.0,400000.0,0.21,0.34,33.54,50.46,27.79,22.44,2185000.0,440721.0,2688638.0,15085793.0,327189.0,1320935.0,92137.0,0.56,1.18,14.67,17.32,2.92,2.85,1415067.0,4889000.0,17172000.0,48143000.0,201000.0,904000.0,1022000.0,2.52,3.0,2.29,2.34,36.93,29.61,10467000.0,1308000.0,2997000.0,15657000.0,716000.0,4660052.0,441219.0,1.2,1.5,41.63,76.18,21.9,14.19,1442000.0,,,,,,,,,,,,,411.25,412.0,410.05,410.25,30.65,30.65,30.65,34.41,34.41,34.41,6.535,105.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-02-17,39118.64,45.64,46.3,45.45,46.0,17297.05,37.76,38.29,37.7,37.77,199771.9,30.81,30.89,30.21,30.4,37541.68,32.035,32.17,31.835,32.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.17,1497.54,1498.7,2084.72,2068.01,2068.42,1158.98,1145.81,1147.75,15.96,15.32,15.63,413.5,416.05,412.75,413.75,31.04,31.04,31.04,35.17,35.17,35.17,6.64,105.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-02-18,38704.73,45.11,45.95,44.88,45.82,17329.11,37.83,38.0,37.52,37.68,198410.3,30.6,30.96,30.54,30.84,36914.72,31.5,32.085,31.415,32.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.44,1501.7,1509.55,2088.51,2072.19,2084.23,1157.4,1149.42,1157.4,15.76,15.3,15.51,413.5,416.55,412.95,416.25,31.42,31.42,31.42,35.41,35.41,35.41,6.82,106.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3906
2004-02-19,38498.45,44.8,45.64,44.68,45.55,17168.79,37.48,38.26,37.47,38.0,193806.7,29.89,31.1,29.85,30.89,37172.53,31.72,31.975,31.375,31.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.09,1484.8,1522.39,2094.92,2045.96,2091.71,1158.57,1146.83,1151.82,15.97,15.2,15.33,410.55,411.55,408.25,411.25,31.33,31.33,31.33,35.75,35.75,35.75,6.617000000000001,107.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4531
2004-02-20,38131.47,44.55,45.04,44.46,44.98,17489.45,38.18,38.5,37.508,37.76,194519.9,30.0,30.1,29.5,30.09,36979.17,31.555,31.925,31.51,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.45,1470.92,1490.81,2052.36,2022.79,2052.13,1149.81,1139.0,1147.06,16.55,15.82,15.85,403.15,408.75,402.25,408.75,31.3,31.3,31.3,35.82,35.82,35.82,6.607,108.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4531
2004-02-23,37939.71,44.28,45.0,44.0,45.0,17475.7,38.15,38.66,37.83,38.0,188035.9,29.0,30.03,28.65,30.03,37067.07,31.63,31.67,31.415,31.575,812000.0,660000.0,27636000.0,1662000.0,7953000.0,400000.0,0.21,0.34,33.54,50.46,27.79,22.44,2185000.0,440721.0,2688638.0,15085793.0,327189.0,1320935.0,92137.0,0.56,1.18,14.67,17.32,2.92,2.85,1415067.0,4889000.0,17172000.0,48143000.0,201000.0,904000.0,1022000.0,2.52,3.0,2.29,2.34,36.93,29.61,10467000.0,1308000.0,2997000.0,15657000.0,716000.0,4660052.0,441219.0,1.2,1.5,41.63,76.18,21.9,14.19,1442000.0,1489.4,1454.36,1488.28,2045.1,1999.59,2044.41,1146.69,1136.98,1144.11,16.78,16.25,16.5,399.0,400.25,397.85,399.25,31.4,31.4,31.4,34.31,34.31,34.31,6.49,108.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4844
2004-02-24,38348.84,44.9,45.0,44.0,44.28,17613.13,38.45,38.79,37.97,37.98,189332.7,29.2,29.43,28.77,28.79,37776.06,32.235,32.25,31.5,31.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.04,1452.49,1458.38,2018.07,1991.05,2000.75,1144.54,1134.43,1139.97,16.76,15.77,16.38,403.45,403.75,399.95,400.75,31.5,31.5,31.5,34.56,34.56,34.56,6.537000000000001,108.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4531
2004-02-25,38737.86,45.15,45.64,44.99,45.0,17723.06,38.69,38.93,38.11,38.29,192055.9,29.62,29.77,29.3,29.45,37945.25,32.23,32.52,32.075,32.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.21,1461.26,1465.83,2024.2,2007.73,2010.59,1145.24,1138.71,1139.09,16.05,14.93,15.58,395.25,404.25,393.75,404.25,32.45,32.45,32.45,35.71,35.71,35.71,6.757000000000001,108.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-02-26,38357.02,44.9,45.24,44.58,44.6,17681.84,38.6,39.0,38.36,38.54,191277.9,29.5,29.87,29.35,29.56,38121.86,32.38,32.545,32.19,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.88,1461.36,1465.4,2037.17,2012.83,2018.91,1147.23,1138.62,1141.66,15.33,14.69,15.32,392.25,397.5,391.25,397.25,32.52,32.52,32.52,35.53,35.53,35.53,6.362,109.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-02-27,37844.95,44.37,45.08,44.25,44.9,17800.93,38.86,39.13,38.1,38.25,189332.7,29.2,29.73,29.1,29.7,37962.91,32.245,32.52,31.87,31.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.4,1459.91,1479.56,2044.77,2018.83,2036.67,1151.68,1141.8,1144.91,14.77,13.8,13.8,395.25,396.75,392.25,394.75,33.15,33.15,33.15,36.06,36.06,36.06,6.58,109.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158974.0,,,,,2095.34036,,,,0.3906
2004-03-01,38466.86,45.25,45.48,44.39,44.8,18295.66,39.94,40.0,38.95,39.18,192509.8,29.69,29.75,28.85,29.01,39128.46,33.235,33.25,32.365,32.45,812000.0,660000.0,27636000.0,1662000.0,7953000.0,400000.0,0.21,0.34,33.54,50.46,27.79,22.44,2185000.0,440721.0,2688638.0,15085793.0,327189.0,1320935.0,92137.0,0.56,1.18,14.67,17.32,2.92,2.85,1415067.0,4889000.0,17172000.0,48143000.0,201000.0,904000.0,1022000.0,2.52,3.0,2.29,2.34,36.93,29.61,10467000.0,1308000.0,2997000.0,15657000.0,716000.0,4660052.0,441219.0,1.2,1.5,41.63,76.18,21.9,14.19,1442000.0,1490.18,1467.57,1476.04,2057.8,2032.64,2036.92,1157.45,1144.94,1144.94,15.05,14.4,14.91,399.75,402.75,398.25,399.25,34.36,34.36,34.36,36.78,36.78,36.78,6.73,108.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-03-02,38498.13,45.22,45.57,44.93,45.2,18190.3,39.71,40.42,39.06,40.25,191926.3,29.6,30.14,29.56,29.75,39063.71,33.18,33.375,33.045,33.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.67,1473.22,1487.7,2064.4,2039.65,2056.38,1156.54,1147.31,1155.89,14.89,14.18,14.59,393.75,400.25,392.5,399.25,34.17,34.17,34.17,36.6,36.6,36.6,6.86,110.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4531
2004-03-03,38541.05,45.41,45.45,45.07,45.12,17549.0,38.31,39.25,37.8,38.72,188295.2,29.04,29.66,28.84,29.55,38722.29,32.89,32.985,32.425,32.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.28,1456.87,1469.77,2039.31,2020.29,2037.11,1152.44,1143.78,1149.1,15.27,14.47,14.73,387.95,393.25,387.95,390.75,33.23,33.23,33.23,35.73,35.73,35.73,6.595,110.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4531
2004-03-04,38645.5,45.6,45.7,45.06,45.24,17700.16,38.64,38.89,37.805,38.0,192250.5,29.65,29.7,29.05,29.07,38480.94,32.685,32.9,32.55,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.36,1464.57,1466.7,2055.12,2031.84,2034.73,1154.97,1149.81,1151.07,14.5,14.19,14.45,393.75,395.75,391.75,393.75,33.86,33.86,33.86,36.69,36.69,36.69,6.82,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4531
2004-03-05,38683.17,45.61,45.83,45.07,45.3,17475.7,38.15,38.37,37.792,37.95,187711.7,28.95,29.38,28.77,28.94,38257.25,32.495,33.165,32.405,32.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.29,1463.32,1464.89,2069.02,2034.18,2037.33,1163.23,1148.71,1154.87,14.82,13.83,14.81,399.25,401.25,393.25,393.75,34.38,34.38,34.38,37.29,37.29,37.29,6.795,111.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3906
2004-03-08,38457.4,45.24,45.95,45.24,45.89,17310.79,37.79,38.26,37.71,38.07,179606.7,27.7,29.1,27.62,29.08,38339.66,32.565,32.975,32.545,32.55,812000.0,660000.0,27636000.0,1662000.0,7953000.0,400000.0,0.21,0.34,33.54,50.46,27.79,22.44,2185000.0,440721.0,2688638.0,15085793.0,327189.0,1320935.0,92137.0,0.56,1.18,14.67,17.32,2.92,2.85,1415067.0,4889000.0,17172000.0,48143000.0,201000.0,904000.0,1022000.0,2.52,3.0,2.29,2.34,36.93,29.61,10467000.0,1308000.0,2997000.0,15657000.0,716000.0,4660052.0,441219.0,1.2,1.5,41.63,76.18,21.9,14.19,1442000.0,1481.19,1441.0,1476.85,2058.25,2008.78,2052.07,1159.94,1146.97,1156.86,15.83,14.54,14.83,400.0,400.45,399.05,399.5,32.95,32.95,32.95,36.59,36.59,36.59,6.92,112.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375
2004-03-09,38356.28,45.24,45.4,44.76,45.22,17205.44,37.56,37.85,37.25,37.84,181422.2,27.98,28.1,27.52,27.69,38133.63,32.39,32.485,32.125,32.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.46,1429.36,1441.28,2011.83,1987.29,2008.75,1147.32,1136.84,1147.32,16.74,15.56,15.57,401.75,402.75,400.55,402.25,32.42,32.42,32.42,36.27,36.27,36.27,6.92,111.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43
2004-03-10,37857.73,44.41,45.48,44.4,45.29,17164.21,37.47,38.19,37.37,37.48,177077.9,27.31,28.25,27.17,28.11,37203.54,31.6,32.3,31.495,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.71,1417.18,1438.53,2007.25,1963.13,1997.11,1141.45,1122.53,1141.02,18.7,16.11,16.12,400.25,402.95,399.25,400.75,32.18,32.18,32.18,36.16,36.16,36.16,7.17,111.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-03-11,36215.96,42.46,44.07,42.38,44.0,17237.5,37.63,38.33,37.25,37.35,175586.6,27.08,27.79,27.04,27.14,36591.32,31.08,31.8,31.08,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.1,1402.2,1409.14,1982.58,1943.89,1953.59,1125.96,1105.87,1123.89,20.69,17.63,18.81,398.75,400.75,397.25,398.75,33.02,33.02,33.02,36.9,36.9,36.9,7.095,110.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3906
2004-03-12,36339.24,42.94,43.18,42.56,42.65,17544.41,38.3,38.35,37.5,37.68,179541.8,27.69,27.73,27.36,27.48,36791.48,31.25,31.57,30.9,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.4,1414.43,1415.9,1984.73,1959.49,1961.0,1120.63,1106.78,1106.78,20.08,18.06,19.94,396.25,401.0,396.25,400.75,32.45,32.45,32.45,36.21,36.21,36.21,7.205,111.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3906
2004-03-15,35160.71,41.47,43.17,41.3,42.38,17141.31,37.42,38.16,37.3,38.13,175716.3,27.1,27.59,27.03,27.56,36885.66,31.33,31.82,31.32,31.325,812000.0,660000.0,27636000.0,1662000.0,7953000.0,400000.0,0.21,0.34,33.54,50.46,27.79,22.44,2185000.0,440721.0,2688638.0,15085793.0,327189.0,1320935.0,92137.0,0.56,1.18,14.67,17.32,2.92,2.85,1415067.0,4889000.0,17172000.0,48143000.0,201000.0,904000.0,1022000.0,2.52,3.0,2.29,2.34,36.93,29.61,10467000.0,1308000.0,2997000.0,15657000.0,716000.0,4660052.0,441219.0,1.2,1.5,41.63,76.18,21.9,14.19,1442000.0,1424.65,1399.87,1423.15,1977.78,1939.2,1977.78,1120.57,1103.36,1120.57,21.39,18.86,18.98,398.75,399.95,397.75,397.75,33.75,33.75,33.75,37.42,37.42,37.42,7.105,110.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6,,,,,,,,,,,0.4063
2004-03-16,34957.39,40.91,41.87,40.64,41.47,16967.23,37.04,37.8,36.76,37.77,176105.3,27.16,27.51,26.72,27.33,36797.36,31.255,31.525,31.06,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.56,1394.11,1412.1,1961.99,1927.69,1952.78,1113.82,1102.61,1105.87,20.94,19.86,20.27,403.15,404.25,399.0,400.75,33.57,33.57,33.57,37.43,37.43,37.43,7.155,108.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4844
2004-03-17,36314.45,42.62,43.0,41.74,41.74,17090.92,37.31,37.5,36.94,37.38,180190.2,27.79,27.9,27.33,27.4,38127.74,32.385,32.475,31.255,31.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.23,1418.3,1418.57,1980.31,1956.52,1956.52,1125.76,1110.7,1110.7,19.55,17.98,19.54,402.25,403.55,401.95,402.75,34.66,34.66,34.66,38.16,38.16,38.16,7.155,108.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3906
2004-03-18,36222.5,42.67,43.01,41.81,42.5,17122.98,37.38,37.55,37.05,37.27,176364.7,27.2,27.81,27.11,27.75,38251.36,32.49,32.75,32.175,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.76,1407.09,1423.86,1972.31,1947.56,1971.26,1125.5,1113.25,1123.45,19.23,18.35,18.38,412.45,413.0,406.75,407.25,34.26,34.26,34.26,37.84,37.84,37.84,7.235,106.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4063
2004-03-19,36436.52,42.51,43.28,42.19,42.2,17088.19,37.23,37.59,37.04,37.35,171761.0,26.49,27.37,26.38,27.08,37474.32,31.83,32.645,31.82,32.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.92,1398.58,1416.23,1970.15,1940.47,1964.97,1122.72,1109.69,1122.32,19.25,17.89,17.98,410.25,413.25,409.75,411.25,34.48,34.48,34.48,38.0,38.0,38.0,7.425,106.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-03-22,35948.61,41.97,43.25,41.83,43.25,16849.51,36.71,37.14,36.1,37.05,170075.2,26.23,26.49,26.03,26.27,36703.17,31.175,31.87,31.08,31.725,812000.0,660000.0,27636000.0,1662000.0,7953000.0,400000.0,0.21,0.34,33.54,50.46,27.79,22.44,2185000.0,440721.0,2688638.0,15085793.0,327189.0,1320935.0,92137.0,0.56,1.18,14.67,17.32,2.92,2.85,1415067.0,4889000.0,17172000.0,48143000.0,201000.0,904000.0,1022000.0,2.52,3.0,2.29,2.34,36.93,29.61,10467000.0,1308000.0,2997000.0,15657000.0,716000.0,4660052.0,441219.0,1.2,1.5,41.63,76.18,21.9,14.19,1442000.0,1388.68,1369.36,1386.76,1929.28,1897.63,1929.02,1109.78,1089.49,1109.78,22.67,20.61,20.61,417.25,418.45,412.5,412.75,33.8,33.8,33.8,37.32,37.32,37.32,7.65,106.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3906
2004-03-23,36029.49,42.3,42.79,42.11,42.2,16739.35,36.47,37.05,36.38,36.46,169621.3,26.16,26.7,26.1,26.47,36579.55,31.07,31.51,30.705,31.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.77,1368.67,1391.64,1928.61,1898.94,1923.23,1101.52,1091.57,1096.8,21.33,20.01,21.06,416.25,418.25,415.25,418.25,34.25,34.25,34.25,37.4,37.4,37.4,7.54,106.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-03-24,36371.39,42.85,43.44,41.99,42.4,16725.58,36.44,36.78,36.12,36.59,172020.4,26.53,26.87,26.16,26.2,35955.57,30.54,31.6,30.505,31.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.87,1368.08,1374.74,1922.51,1896.91,1908.04,1098.39,1087.06,1093.95,20.83,19.45,20.24,415.75,418.45,414.75,417.75,33.85,33.85,33.85,37.0,37.0,37.0,7.675,106.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4063
2004-03-25,36839.82,43.43,43.6,42.72,43.14,16964.26,36.96,37.25,36.375,36.45,180190.2,27.79,27.8,26.86,26.88,35973.23,30.555,30.775,30.285,30.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.86,1393.96,1394.2,1967.17,1923.22,1923.22,1110.32,1091.33,1091.33,19.58,17.61,19.58,417.75,418.25,414.75,415.75,32.62,32.62,32.62,35.56,35.56,35.56,7.54,106.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-03-26,37264.43,43.87,44.02,43.5,43.5,16808.21,36.62,37.14,36.56,36.96,177531.8,27.38,27.85,26.65,27.74,36185.14,30.735,31.05,30.455,30.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.23,1415.39,1420.41,1976.76,1960.02,1963.52,1115.27,1106.13,1108.74,18.23,16.67,18.19,421.25,423.75,414.75,415.75,32.76,32.76,32.76,35.58,35.58,35.58,7.49,105.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-03-29,37984.16,44.58,44.78,44.12,44.19,17065.24,37.18,37.45,36.62,36.64,179541.8,27.69,27.95,27.5,27.62,36120.39,30.68,30.995,30.47,30.925,812000.0,660000.0,27636000.0,1662000.0,7953000.0,400000.0,0.21,0.34,33.54,50.46,27.79,22.44,2185000.0,440721.0,2688638.0,15085793.0,327189.0,1320935.0,92137.0,0.56,1.18,14.67,17.32,2.92,2.85,1415067.0,4889000.0,17172000.0,48143000.0,201000.0,904000.0,1022000.0,2.52,3.0,2.29,2.34,36.93,29.61,10467000.0,1308000.0,2997000.0,15657000.0,716000.0,4660052.0,441219.0,1.2,1.5,41.63,76.18,21.9,14.19,1442000.0,1445.82,1429.48,1429.54,1996.23,1975.43,1975.43,1124.37,1108.06,1108.06,17.17,16.29,17.11,420.0,421.5,420.0,420.75,32.45,32.45,32.45,35.4,35.4,35.4,7.67,105.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4531
2004-03-30,38043.67,44.69,45.38,44.18,45.38,17111.14,37.28,37.34,36.79,37.09,177856.0,27.43,27.54,27.1,27.37,37362.47,31.735,31.945,30.68,30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.3,1429.09,1435.59,2000.68,1981.44,1985.67,1127.6,1119.66,1122.47,16.8,16.13,16.68,420.75,421.25,418.35,419.25,33.17,33.17,33.17,36.2,36.2,36.2,7.61,105.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219
2004-03-31,38253.93,44.91,45.0,44.64,44.81,17262.6,37.61,37.74,37.19,37.46,176364.7,27.2,27.47,27.02,27.42,37618.18,31.925,32.115,31.41,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.95,1432.87,1445.17,2004.0,1985.04,2001.09,1130.83,1121.46,1126.94,16.96,16.23,16.33,425.25,425.75,422.25,422.55,32.12,32.12,32.12,35.74,35.74,35.74,7.825,104.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168294.0,,,,,2109.72032,,,,0.4531
2004-04-01,38746.29,45.61,45.68,44.95,44.95,17143.27,37.35,37.63,36.89,37.43,177531.8,27.38,27.78,27.28,27.37,36469.3,30.95,31.945,30.72,31.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.59,1438.91,1438.91,2019.09,1996.45,1996.45,1135.67,1126.2,1126.2,17.25,16.65,16.76,426.25,431.25,425.25,425.25,32.16,32.16,32.16,34.38,34.38,34.38,7.94,103.68,0.7928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4531
2004-04-02,39078.2,45.94,46.06,45.6,46.05,17303.92,37.7,38.0,37.31,37.96,182329.9,28.12,28.12,27.65,28.02,36404.5,30.895,31.16,30.695,31.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.3,1469.57,1482.33,2057.17,2037.19,2046.05,1144.81,1132.17,1135.87,16.55,15.21,15.21,422.35,429.0,417.75,426.25,30.89,30.89,30.89,34.48,34.48,34.48,8.29,104.385,0.7752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5781
2004-04-05,39174.27,46.14,46.2,45.38,45.5,17478.33,38.08,38.1,37.54,37.62,185118.1,28.55,28.56,28.12,28.27,36292.55,30.8,31.06,30.645,31.0,812000.0,660000.0,27636000.0,1662000.0,7953000.0,400000.0,0.21,0.34,33.54,50.46,27.79,22.44,2185000.0,440721.0,2688638.0,15085793.0,327189.0,1320935.0,92137.0,0.56,1.18,14.67,17.32,2.92,2.85,1415067.0,4889000.0,17172000.0,48143000.0,201000.0,904000.0,1022000.0,2.52,3.0,2.29,2.34,36.93,29.61,10467000.0,1308000.0,2997000.0,15657000.0,716000.0,4660052.0,441219.0,1.2,1.5,41.63,76.18,21.9,14.19,1442000.0,1508.37,1487.23,1488.45,2079.12,2054.34,2055.99,1150.57,1141.64,1141.81,16.64,14.81,16.17,417.25,421.15,415.25,420.25,31.32,31.32,31.32,34.36,34.36,34.36,8.195,105.205,0.7661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5469
